survey,variable,variable_label,age_group,year,mean,se,ci_lower,ci_upper,n_unweighted,category
MEPS,provider_respect,Provider Respect,18-29,2004,0.7294096505992816,0.034636438001157795,0.6615234795642579,0.7972958216343053,258,Provider Respect
MEPS,provider_respect,Provider Respect,18-29,2005,0.6893419985283437,0.03469810117970331,0.6213349698841985,0.7573490271724889,249,Provider Respect
MEPS,provider_respect,Provider Respect,18-29,2006,0.7176132945559723,0.0380910029740466,0.642956300591833,0.7922702885201117,215,Provider Respect
MEPS,provider_respect,Provider Respect,18-29,2007,0.7408469149754464,0.03721030892771615,0.6679160496235135,0.8137777803273794,196,Provider Respect
MEPS,provider_respect,Provider Respect,18-29,2008,0.7488583556673343,0.03167975068668918,0.6867671852822155,0.8109495260524531,260,Provider Respect
MEPS,provider_respect,Provider Respect,18-29,2009,0.7247822601162788,0.03420943212370255,0.6577330052222542,0.7918315150103034,263,Provider Respect
MEPS,provider_respect,Provider Respect,18-29,2010,0.7498972552918413,0.041442753353691276,0.6686709512984298,0.8311235592852527,176,Provider Respect
MEPS,provider_respect,Provider Respect,18-29,2011,0.6648309124131174,0.04567117882812492,0.5753170467785044,0.7543447780477305,192,Provider Respect
MEPS,provider_respect,Provider Respect,18-29,2012,0.7050303040481659,0.04237037444999453,0.6219858961147006,0.7880747119816313,203,Provider Respect
MEPS,provider_respect,Provider Respect,18-29,2013,0.7377771521382576,0.04256351469664701,0.6543541962773882,0.8212001079991269,213,Provider Respect
MEPS,provider_respect,Provider Respect,18-29,2014,0.6863878965975042,0.04417437450277838,0.5998077135324742,0.7729680796625342,176,Provider Respect
MEPS,provider_respect,Provider Respect,18-29,2015,0.7781909532294005,0.034518338791853904,0.710536252391215,0.8458456540675859,191,Provider Respect
MEPS,provider_respect,Provider Respect,18-29,2016,0.8062691427976878,0.036266910963418914,0.73518730347886585,0.8773509821165097,169,Provider Respect
MEPS,provider_respect,Provider Respect,18-29,2017,0.7244410653201169,0.04619566117769327,0.6338992331698229,0.8149828974704109,135,Provider Respect
MEPS,provider_respect,Provider Respect,30-39,2002,0.7448352868449803,0.026280930327554845,0.6933256099227664,0.7963449637671943,379,Provider Respect
MEPS,provider_respect,Provider Respect,30-39,2003,0.736708844490432,0.03216678320962847,0.6736631079010524,0.7997545810798115,267,Provider Respect
MEPS,provider_respect,Provider Respect,30-39,2004,0.7584127156936319,0.029083610761434304,0.7014098860608391,0.8154155453264247,302,Provider Respect
MEPS,provider_respect,Provider Respect,30-39,2005,0.7115691175484133,0.034443853527957057,0.6440604051448446,0.779077829951982,259,Provider Respect
MEPS,provider_respect,Provider Respect,30-39,2006,0.7630149250650116,0.03404399146582421,0.6962899279020072,0.829739922228016,229,Provider Respect
MEPS,provider_respect,Provider Respect,30-39,2007,0.6906840282691004,0.039772912929506805,0.6127305513670196,0.7686375051711811,197,Provider Respect
MEPS,provider_respect,Provider Respect,30-39,2008,0.7154833842835631,0.037408422267542055,0.6421642239207145,0.7888025446464116,258,Provider Respect
MEPS,provider_respect,Provider Respect,30-39,2009,0.7653304354419332,0.03388640030761871,0.6989143112732936,0.8317465596105729,257,Provider Respect
MEPS,provider_respect,Provider Respect,30-39,2010,0.7472335638288872,0.03532968635176088,0.6779886509943396,0.8164784766634348,198,Provider Respect
MEPS,provider_respect,Provider Respect,30-39,2011,0.7115294012538323,0.042211828657976146,0.6287957373626234,0.7942630651450413,189,Provider Respect
MEPS,provider_respect,Provider Respect,30-39,2012,0.6565824101529026,0.04350270591233656,0.5713186733346853,0.74184614697112,197,Provider Respect
MEPS,provider_respect,Provider Respect,30-39,2013,0.7581424611718248,0.03579157291511198,0.6879922673081661,0.8282926550354835,206,Provider Respect
MEPS,provider_respect,Provider Respect,30-39,2014,0.7782253721829087,0.039709816472557155,0.7003955620640012,0.8560551823018161,163,Provider Respect
MEPS,provider_respect,Provider Respect,30-39,2015,0.745067682063826,0.04096440840497234,0.6647789169420903,0.8253564471855617,150,Provider Respect
MEPS,provider_respect,Provider Respect,30-39,2016,0.7165385056154935,0.042618276013297894,0.6330082195462423,0.8000687916847447,159,Provider Respect
MEPS,provider_respect,Provider Respect,30-39,2017,0.7059865252802217,0.04684485783077208,0.6141722910710092,0.7978007594894341,150,Provider Respect
MEPS,provider_respect,Provider Respect,40-49,2002,0.6730088832905733,0.027089304780136533,0.619914821555277,0.7261029450258696,422,Provider Respect
MEPS,provider_respect,Provider Respect,40-49,2003,0.7160697236004842,0.027538668636840773,0.6620949248900935,0.7700445223108748,352,Provider Respect
MEPS,provider_respect,Provider Respect,40-49,2004,0.7043249893720324,0.029128400144406853,0.6472343741617237,0.761415604582341,322,Provider Respect
MEPS,provider_respect,Provider Respect,40-49,2005,0.6950854829739946,0.031813505949038534,0.6327321570919284,0.7574388088560609,289,Provider Respect
MEPS,provider_respect,Provider Respect,40-49,2006,0.7000102917396033,0.029565671588724366,0.6420626402469645,0.7579579432322421,338,Provider Respect
MEPS,provider_respect,Provider Respect,40-49,2007,0.7911704107242407,0.031423676967958794,0.7295811356052206,0.8527596858432607,214,Provider Respect
MEPS,provider_respect,Provider Respect,40-49,2008,0.7031402528523361,0.033328938316525294,0.6378167341089895,0.7684637715956826,302,Provider Respect
MEPS,provider_respect,Provider Respect,40-49,2009,0.7364970149084265,0.03236626556951763,0.6730603000781131,0.7999337297387398,283,Provider Respect
MEPS,provider_respect,Provider Respect,40-49,2010,0.7344269389269417,0.03468123367305985,0.6664529699883266,0.8024009078655567,250,Provider Respect
MEPS,provider_respect,Provider Respect,40-49,2011,0.7902718646382668,0.02902086106879084,0.7333920221430962,0.8471517071334375,248,Provider Respect
MEPS,provider_respect,Provider Respect,40-49,2012,0.7426095263562265,0.03488524304493442,0.6742357063962285,0.8109833463162244,247,Provider Respect
MEPS,provider_respect,Provider Respect,40-49,2013,0.6369906631703046,0.04240800382466344,0.5538725030177274,0.7201088233228818,229,Provider Respect
MEPS,provider_respect,Provider Respect,40-49,2014,0.7146699738701242,0.04149654873595294,0.6333382328649454,0.796001714875303,197,Provider Respect
MEPS,provider_respect,Provider Respect,40-49,2015,0.6440850924141723,0.045316637232098944,0.5552661155387916,0.7329040692895531,199,Provider Respect
MEPS,provider_respect,Provider Respect,40-49,2016,0.7144391165671437,0.037153859919217956,0.6416188892388303,0.787259343895457,229,Provider Respect
MEPS,provider_respect,Provider Respect,40-49,2017,0.6581115227490439,0.04299926852168923,0.5738345050849663,0.7423885404131216,191,Provider Respect
MEPS,provider_respect,Provider Respect,50-59,2002,0.645101437238193,0.030376145101833316,0.585565286849437,0.7046375876269491,324,Provider Respect
MEPS,provider_respect,Provider Respect,50-59,2003,0.6724649471286293,0.032225418451672275,0.6093042875766191,0.7356256066806394,284,Provider Respect
MEPS,provider_respect,Provider Respect,50-59,2004,0.6650552798823877,0.03514446581299543,0.5961733926330175,0.7339371671317578,263,Provider Respect
MEPS,provider_respect,Provider Respect,50-59,2005,0.7015798375005416,0.030046489952944688,0.6426897993309255,0.7604698756701578,291,Provider Respect
MEPS,provider_respect,Provider Respect,50-59,2006,0.7438898162433207,0.029867224389240013,0.685351132122234,0.8024285003644075,288,Provider Respect
MEPS,provider_respect,Provider Respect,50-59,2007,0.7514803414259296,0.03043306348673884,0.6918326330527005,0.8111280497991586,246,Provider Respect
MEPS,provider_respect,Provider Respect,50-59,2008,0.6960752562178285,0.03342878020040177,0.6305560509779354,0.7615944614577216,271,Provider Respect
MEPS,provider_respect,Provider Respect,50-59,2009,0.6884954147655769,0.03425073908279654,0.6213651997194172,0.7556256298117365,282,Provider Respect
MEPS,provider_respect,Provider Respect,50-59,2010,0.686218810704431,0.03646832008316566,0.6147422167647476,0.7576954046441144,233,Provider Respect
MEPS,provider_respect,Provider Respect,50-59,2011,0.7116993423450502,0.03621398738344552,0.6407212313369091,0.7826774533531913,247,Provider Respect
MEPS,provider_respect,Provider Respect,50-59,2012,0.7146520892301402,0.03393008649685541,0.6481503417039748,0.7811538367563057,250,Provider Respect
MEPS,provider_respect,Provider Respect,50-59,2013,0.7183863821646472,0.03442279964852508,0.6509189346065001,0.7858538297227944,264,Provider Respect
MEPS,provider_respect,Provider Respect,50-59,2014,0.7331296798005483,0.03319427068692199,0.6680701047611076,0.798189254839989,245,Provider Respect
MEPS,provider_respect,Provider Respect,50-59,2015,0.6338323946366806,0.03762431772479722,0.5600900869531861,0.7075747023201752,260,Provider Respect
MEPS,provider_respect,Provider Respect,50-59,2016,0.722732453426325,0.03196592721612324,0.6600803873502947,0.7853845195023552,275,Provider Respect
MEPS,provider_respect,Provider Respect,50-59,2017,0.7254170793993695,0.03489015803822586,0.6570336262295362,0.7938005325692028,236,Provider Respect
MEPS,provider_respect,Provider Respect,60-69,2002,0.6579012317336383,0.03801886202456947,0.5833856314322846,0.7324168320349921,204,Provider Respect
MEPS,provider_respect,Provider Respect,60-69,2003,0.6730177340586765,0.04652160183566126,0.5818370699576679,0.764198398159685,156,Provider Respect
MEPS,provider_respect,Provider Respect,60-69,2004,0.6478968759224948,0.04569600059610957,0.5583343605165992,0.7374593913283903,146,Provider Respect
MEPS,provider_respect,Provider Respect,60-69,2005,0.6553041144574745,0.04250988773431501,0.5719862655113761,0.7386219634035729,158,Provider Respect
MEPS,provider_respect,Provider Respect,60-69,2006,0.579443139881322,0.04502566931876099,0.4911944496367404,0.6676918301259036,155,Provider Respect
MEPS,provider_respect,Provider Respect,60-69,2007,0.6925992646492811,0.0399335405357173,0.6143309634241049,0.7708675658744574,185,Provider Respect
MEPS,provider_respect,Provider Respect,60-69,2008,0.615540520051492,0.04217487083693905,0.5328792921584627,0.6982017479445212,183,Provider Respect
MEPS,provider_respect,Provider Respect,60-69,2009,0.6386386804868693,0.043794206965213966,0.5528036121035568,0.7244737488701819,167,Provider Respect
MEPS,provider_respect,Provider Respect,60-69,2010,0.6784840361056859,0.04167144830616448,0.5968094982419808,0.7601585739693909,166,Provider Respect
MEPS,provider_respect,Provider Respect,60-69,2011,0.7110693161403502,0.0367442084220263,0.6390519909927453,0.783086641287955,207,Provider Respect
MEPS,provider_respect,Provider Respect,60-69,2012,0.7208208527883647,0.039415520514755976,0.6435678521475434,0.798073853429186,191,Provider Respect
MEPS,provider_respect,Provider Respect,60-69,2013,0.6684577579502732,0.04299568562552563,0.5841877626336365,0.7527277532669099,193,Provider Respect
MEPS,provider_respect,Provider Respect,60-69,2014,0.7190131719278546,0.03785075146480928,0.6448270622690517,0.7931992815866575,191,Provider Respect
MEPS,provider_respect,Provider Respect,60-69,2015,0.7096378220462813,0.03704226122695621,0.6370363241355227,0.78223931995704,208,Provider Respect
MEPS,provider_respect,Provider Respect,60-69,2016,0.6786208209022501,0.04114819207983588,0.5979718463968354,0.7592697954076647,193,Provider Respect
MEPS,provider_respect,Provider Respect,60-69,2017,0.6769827372397323,0.040361633083037515,0.5978753900397585,0.7560900844397062,215,Provider Respect
MEPS,provider_respect,Provider Respect,70-79,2002,0.7074506543931622,0.044565683178920304,0.620103520416056,0.7947977883702685,128,Provider Respect
MEPS,provider_respect,Provider Respect,70-79,2003,0.6343746908944428,0.04962881238448341,0.5371040060253599,0.7316453757635256,136,Provider Respect
MEPS,provider_respect,Provider Respect,70-79,2004,0.6234811042382371,0.05040625762627524,0.5246866546952902,0.722275553781184,117,Provider Respect
MEPS,provider_respect,Provider Respect,70-79,2005,0.6876119774120404,0.0496581104440924,0.590283869401307,0.7849400854227738,111,Provider Respect
MEPS,provider_respect,Provider Respect,70-79,2006,0.7459581654100548,0.04312670955967384,0.6614313679013748,0.8304849629187347,129,Provider Respect
MEPS,provider_respect,Provider Respect,70-79,2007,0.7032664506250867,0.05250898313222604,0.6003507348211026,0.8061821664290709,105,Provider Respect
MEPS,provider_respect,Provider Respect,70-79,2008,0.620196087933969,0.0620711286757732,0.4985389112497022,0.7418532646182358,85,Provider Respect
MEPS,provider_respect,Provider Respect,70-79,2009,0.6698094126383769,0.06318953700008684,0.5459601959184456,0.7936586293583082,87,Provider Respect
MEPS,provider_respect,Provider Respect,70-79,2010,0.6473580048597476,0.06808327410799532,0.5139172396585084,0.7807987700609867,69,Provider Respect
MEPS,provider_respect,Provider Respect,70-79,2011,0.6829670946495916,0.05856893709312691,0.5681740873342709,0.7977601019649123,89,Provider Respect
MEPS,provider_respect,Provider Respect,70-79,2012,0.6457892872732393,0.06360022091835854,0.5211351448644655,0.770443429682013,80,Provider Respect
MEPS,provider_respect,Provider Respect,70-79,2013,0.7420840152963165,0.05619931924056974,0.6319353736291309,0.8522326569635021,99,Provider Respect
MEPS,provider_respect,Provider Respect,70-79,2014,0.5698741701980705,0.0663060942787142,0.4399166134562734,0.6998317269398676,84,Provider Respect
MEPS,provider_respect,Provider Respect,70-79,2015,0.7009233498784709,0.05961714322943256,0.5840758962876172,0.8177708034693246,91,Provider Respect
MEPS,provider_respect,Provider Respect,70-79,2016,0.5326219568493022,0.05778014036265105,0.4193749627168371,0.6458689509817673,103,Provider Respect
MEPS,provider_respect,Provider Respect,70-79,2017,0.6454871117483136,0.05994933034826791,0.5279885833684145,0.7629856401282128,90,Provider Respect
MEPS,provider_respect,Provider Respect,80-89,2002,0.6358726950895173,0.06805354819157099,0.5024901916138772,0.7692551985651573,67,Provider Respect
MEPS,provider_respect,Provider Respect,80-89,2003,0.578843381763939,0.07301479547202067,0.43573701230022033,0.7219497512276577,64,Provider Respect
MEPS,provider_respect,Provider Respect,80-89,2004,0.7415658347883142,0.057072452420823275,0.6297058835341247,0.8534257860425036,68,Provider Respect
MEPS,provider_respect,Provider Respect,80-89,2005,0.6682447976643955,0.07007583109122126,0.5308986925388897,0.8055909027899013,57,Provider Respect
MEPS,provider_respect,Provider Respect,80-89,2006,0.7103341881350327,0.07433835705943252,0.5646336856286661,0.8560346906413993,66,Provider Respect
MEPS,provider_respect,Provider Respect,80-89,2007,0.4806383422899535,0.08244652913191447,0.3190461145410688,0.6422305700388382,51,Provider Respect
MEPS,provider_respect,Provider Respect,80-89,2009,0.595498709723796,0.07018077538508788,0.4579469175619287,0.7330505018856635,77,Provider Respect
MEPS,provider_respect,Provider Respect,80-89,2010,0.6846449250188352,0.07443542408614098,0.5387541746360337,0.8305356754016368,54,Provider Respect
MEPS,provider_respect,Provider Respect,80-89,2011,0.7504616658261948,0.06637820530587567,0.620362774068273,0.8805605575841166,62,Provider Respect
MEPS,provider_respect,Provider Respect,80-89,2013,0.5244209028893164,0.08053372278580286,0.36657770668821016,0.6822640990904227,60,Provider Respect
MEPS,provider_respect,Provider Respect,80-89,2016,0.6271095385475597,0.06756780815726945,0.49467906804499995,0.7595400090501194,74,Provider Respect
MEPS,provider_explains,Provider Explains,18-29,2002,0.9179045829449733,0.005887142957254279,0.9063659947769164,0.9294431711130303,2932,Provider Explains
MEPS,provider_explains,Provider Explains,18-29,2003,0.9287618450396815,0.006558855403310457,0.915906724669387,0.941616965409976,2534,Provider Explains
MEPS,provider_explains,Provider Explains,18-29,2004,0.9433773804390703,0.005535445734401612,0.9325281061612672,0.9542266547168733,2521,Provider Explains
MEPS,provider_explains,Provider Explains,18-29,2005,0.9383142443486694,0.00603143863923992,0.9264928418407958,0.950135646856543,2354,Provider Explains
MEPS,provider_explains,Provider Explains,18-29,2006,0.9460331941440854,0.005917723134127642,0.9344346699307157,0.9576317183574551,2277,Provider Explains
MEPS,provider_explains,Provider Explains,18-29,2007,0.9477703327004365,0.005941377724148663,0.9361254463425566,0.9594152190583165,2107,Provider Explains
MEPS,provider_explains,Provider Explains,18-29,2008,0.9412466597201157,0.005583915148409905,0.9303023871365046,0.9521909323037268,2374,Provider Explains
MEPS,provider_explains,Provider Explains,18-29,2009,0.9465617090470677,0.005859737553658067,0.935076834483041,0.9580465836110944,2617,Provider Explains
MEPS,provider_explains,Provider Explains,18-29,2010,0.9572433329040305,0.00516882415353927,0.9471126237206728,0.9673740420873882,2289,Provider Explains
MEPS,provider_explains,Provider Explains,18-29,2011,0.9469978817346701,0.006113260531753986,0.9350161112643222,0.9589796522050181,2559,Provider Explains
MEPS,provider_explains,Provider Explains,18-29,2012,0.9448008068852076,0.005686781074273869,0.9336549207916669,0.9559466929787483,2857,Provider Explains
MEPS,provider_explains,Provider Explains,18-29,2013,0.9558067377068623,0.005403176031115534,0.9452167072837458,0.9663967681299788,2755,Provider Explains
MEPS,provider_explains,Provider Explains,18-29,2014,0.9688888763950324,0.00443003117542994,0.9602061748408001,0.9775715779492647,2555,Provider Explains
MEPS,provider_explains,Provider Explains,18-29,2015,0.9533765376768372,0.005011022801627815,0.9435551134599377,0.9631979618937366,2518,Provider Explains
MEPS,provider_explains,Provider Explains,18-29,2016,0.9599517340922442,0.004604836710131539,0.9509264199856985,0.9689770481987899,2334,Provider Explains
MEPS,provider_explains,Provider Explains,18-29,2017,0.9616050611768905,0.005095092982414949,0.9516188624334744,0.9715912599203066,2099,Provider Explains
MEPS,provider_explains,Provider Explains,18-29,2018,0.9618410478351941,0.006201185492737687,0.949686947607976,0.9739951480624122,1667,Provider Explains
MEPS,provider_explains,Provider Explains,18-29,2019,0.9549591666872213,0.006558447770391778,0.9421048452627664,0.9678134881116761,1440,Provider Explains
MEPS,provider_explains,Provider Explains,18-29,2020,0.9581091723770464,0.008411756146120697,0.9416224332839164,0.9745959114701764,943,Provider Explains
MEPS,provider_explains,Provider Explains,18-29,2021,0.9649043251914484,0.0066389298046113055,0.9518922618785207,0.9779163885043761,996,Provider Explains
MEPS,provider_explains,Provider Explains,18-29,2022,0.9639391127706908,0.00881523866527204,0.9466615624716327,0.9812166630697489,626,Provider Explains
MEPS,provider_explains,Provider Explains,18-29,2023,0.9717392065995917,0.008902992866845922,0.9542896612259567,0.9891887519732266,540,Provider Explains
MEPS,provider_explains,Provider Explains,30-39,2002,0.9177833826321518,0.005737397504743558,0.9065382901578645,0.929028475106439,3124,Provider Explains
MEPS,provider_explains,Provider Explains,30-39,2003,0.939990814949222,0.005671140409052545,0.9288755839962093,0.9511060459022347,2591,Provider Explains
MEPS,provider_explains,Provider Explains,30-39,2004,0.9423319650062751,0.004949773163610219,0.9326305878739563,0.952033342138594,2654,Provider Explains
MEPS,provider_explains,Provider Explains,30-39,2005,0.9530333260096794,0.004764154327451947,0.943695755111083,0.9623708969082758,2523,Provider Explains
MEPS,provider_explains,Provider Explains,30-39,2006,0.9488308835750363,0.005352464939345844,0.9383402450654051,0.9593215220846675,2462,Provider Explains
MEPS,provider_explains,Provider Explains,30-39,2007,0.9387542466475896,0.0061004558986648,0.9267975727969316,0.9507109204982475,2189,Provider Explains
MEPS,provider_explains,Provider Explains,30-39,2008,0.9484242542940282,0.005189464168966914,0.938253091423792,0.9585954171642644,2365,Provider Explains
MEPS,provider_explains,Provider Explains,30-39,2009,0.9417374313376967,0.005819433759557008,0.9303315507585485,0.953143311916845,2636,Provider Explains
MEPS,provider_explains,Provider Explains,30-39,2010,0.9534742771705413,0.005224534833593162,0.9432343770607238,0.9637141772803589,2301,Provider Explains
MEPS,provider_explains,Provider Explains,30-39,2011,0.9426928577246397,0.0062395781671607696,0.9304635092382821,0.9549222062109973,2433,Provider Explains
MEPS,provider_explains,Provider Explains,30-39,2012,0.9534213476215011,0.004867686343463956,0.9438808577002743,0.9629618375427279,2735,Provider Explains
MEPS,provider_explains,Provider Explains,30-39,2013,0.9539714251531962,0.004986653066257184,0.9441977647399359,0.9637450855664565,2559,Provider Explains
MEPS,provider_explains,Provider Explains,30-39,2014,0.9681963988910676,0.004415896641924428,0.9595414005134443,0.9768513972686909,2302,Provider Explains
MEPS,provider_explains,Provider Explains,30-39,2015,0.9464919748186498,0.006034810454111397,0.9346639636750657,0.9583199859622339,2378,Provider Explains
MEPS,provider_explains,Provider Explains,30-39,2016,0.9476323943914001,0.005943700831483294,0.9359829548268122,0.9592818339559881,2341,Provider Explains
MEPS,provider_explains,Provider Explains,30-39,2017,0.9524441626066856,0.005775939189686965,0.9411235298180057,0.9637647953953655,2087,Provider Explains
MEPS,provider_explains,Provider Explains,30-39,2018,0.949823683742799,0.005992680397186375,0.9380782459934546,0.9615691214921435,1891,Provider Explains
MEPS,provider_explains,Provider Explains,30-39,2019,0.9541197630107382,0.005767795995311031,0.9428150905897542,0.9654244354317222,1593,Provider Explains
MEPS,provider_explains,Provider Explains,30-39,2020,0.9692034745589841,0.0057127923979375175,0.9580066072078725,0.9804003419100958,1175,Provider Explains
MEPS,provider_explains,Provider Explains,30-39,2021,0.96687335978319,0.006233395396679176,0.9546561293043011,0.9790905902620789,1211,Provider Explains
MEPS,provider_explains,Provider Explains,30-39,2022,0.9765020955213176,0.005163449417341646,0.9663819206273336,0.9866222704153016,907,Provider Explains
MEPS,provider_explains,Provider Explains,30-39,2023,0.9644512791068696,0.008198650517241514,0.9483822193712456,0.9805203388424936,802,Provider Explains
MEPS,provider_explains,Provider Explains,40-49,2002,0.9243653214484396,0.004890514340090333,0.9147800894759859,0.9339505534208934,3706,Provider Explains
MEPS,provider_explains,Provider Explains,40-49,2003,0.942879351300109,0.004709948237762522,0.9336480223850466,0.9521106802151714,3143,Provider Explains
MEPS,provider_explains,Provider Explains,40-49,2004,0.945606261419505,0.004604444159993546,0.9365817166970919,0.9546308061419181,3107,Provider Explains
MEPS,provider_explains,Provider Explains,40-49,2005,0.9487908202103339,0.004513075808657775,0.9399453541658657,0.9576362862548021,2944,Provider Explains
MEPS,provider_explains,Provider Explains,40-49,2006,0.9473842274671442,0.00464672369262132,0.9382768163834975,0.956491638550791,2958,Provider Explains
MEPS,provider_explains,Provider Explains,40-49,2007,0.94512015669126,0.005480938269662141,0.9343777150812349,0.9558625983012852,2576,Provider Explains
MEPS,provider_explains,Provider Explains,40-49,2008,0.9463533741420619,0.005026544700820873,0.9365015275617723,0.9562052207223515,2743,Provider Explains
MEPS,provider_explains,Provider Explains,40-49,2009,0.9445612669445188,0.004979893403624052,0.9348008552265671,0.9543216786624705,3066,Provider Explains
MEPS,provider_explains,Provider Explains,40-49,2010,0.946701733318314,0.00557046374728803,0.9357838249964434,0.9576196416401845,2700,Provider Explains
MEPS,provider_explains,Provider Explains,40-49,2011,0.945132267927908,0.0061021242277130745,0.9331723242124011,0.957092211643415,2732,Provider Explains
MEPS,provider_explains,Provider Explains,40-49,2012,0.948150731026868,0.004922175273602389,0.9385034447650137,0.9577980172887223,2962,Provider Explains
MEPS,provider_explains,Provider Explains,40-49,2013,0.9527365404001714,0.005887474666481537,0.9411973020939757,0.9642757787063672,2761,Provider Explains
MEPS,provider_explains,Provider Explains,40-49,2014,0.9595117193330714,0.00475381036357449,0.9501944222311322,0.9688290164350107,2467,Provider Explains
MEPS,provider_explains,Provider Explains,40-49,2015,0.9521859103587059,0.005549561669075556,0.9413089693573339,0.963062851360078,2606,Provider Explains
MEPS,provider_explains,Provider Explains,40-49,2016,0.9490135067737954,0.00557796289470184,0.938080900393079,0.9599461131545117,2548,Provider Explains
MEPS,provider_explains,Provider Explains,40-49,2017,0.9511263223926126,0.005954438483961673,0.9394558374158885,0.9627968073693368,2365,Provider Explains
MEPS,provider_explains,Provider Explains,40-49,2018,0.969150389767825,0.004259176270819696,0.9608025576732108,0.9774982218624392,1995,Provider Explains
MEPS,provider_explains,Provider Explains,40-49,2019,0.9598111978503958,0.005036500265584091,0.9499398387217246,0.969682556979067,1825,Provider Explains
MEPS,provider_explains,Provider Explains,40-49,2020,0.9682432380282099,0.005233733807109239,0.9579853082616061,0.9785011677948137,1392,Provider Explains
MEPS,provider_explains,Provider Explains,40-49,2021,0.9654970852495169,0.006311262784608468,0.9531272374947164,0.9778669330043175,1398,Provider Explains
MEPS,provider_explains,Provider Explains,40-49,2022,0.9606767027307671,0.0081247439255697,0.9447524972530399,0.9766009082084943,930,Provider Explains
MEPS,provider_explains,Provider Explains,40-49,2023,0.9640537768646885,0.008982122381371742,0.9464491404924688,0.9816584132369083,881,Provider Explains
MEPS,provider_explains,Provider Explains,50-59,2002,0.9380997698010121,0.004762899041092826,0.9287646592184697,0.9474348803835544,3142,Provider Explains
MEPS,provider_explains,Provider Explains,50-59,2003,0.9461972445735157,0.004628660327082581,0.9371252370357644,0.955269252111267,2624,Provider Explains
MEPS,provider_explains,Provider Explains,50-59,2004,0.9514483961385664,0.004571569266675962,0.9424882850230513,0.9604085072540814,2751,Provider Explains
MEPS,provider_explains,Provider Explains,50-59,2005,0.9444565544541456,0.004833617108827959,0.9349828390057862,0.953930269902505,2850,Provider Explains
MEPS,provider_explains,Provider Explains,50-59,2006,0.9465486382185494,0.0048429087316822,0.9370567115240377,0.9560405649130611,2989,Provider Explains
MEPS,provider_explains,Provider Explains,50-59,2007,0.9473514176662615,0.004821880541538529,0.9379007054670915,0.9568021298654316,2663,Provider Explains
MEPS,provider_explains,Provider Explains,50-59,2008,0.9407612129568236,0.005235914195869922,0.9304990097067766,0.9510234162068706,2772,Provider Explains
MEPS,provider_explains,Provider Explains,50-59,2009,0.9452486091521631,0.004997670421503248,0.9354533551194156,0.9550438631849106,3167,Provider Explains
MEPS,provider_explains,Provider Explains,50-59,2010,0.9527911414170325,0.004547650138413971,0.9438779109314525,0.9617043719026125,2836,Provider Explains
MEPS,provider_explains,Provider Explains,50-59,2011,0.9479441509853268,0.005102201279972034,0.9379440202347075,0.9579442817359461,2959,Provider Explains
MEPS,provider_explains,Provider Explains,50-59,2012,0.9465605031141066,0.005158905745221837,0.936449233653835,0.9566717725743781,3273,Provider Explains
