survey,variable,variable_label,age_group,year,mean,se,ci_lower,ci_upper,n_unweighted,category
NHIS,hospitalized,Hospitalized,30-39,2000,0.07387145067872779,0.0034947973956434043,0.06702177365000234,0.08072112770745324,6777,Hospitalized
NHIS,hospitalized,Hospitalized,30-39,2001,0.06979165834723376,0.003407738766519826,0.06311261309613396,0.07647070359833356,6908,Hospitalized
NHIS,hospitalized,Hospitalized,30-39,2002,0.0787077524780417,0.003853702199502655,0.0711546349598737,0.08626086999620969,6415,Hospitalized
NHIS,hospitalized,Hospitalized,30-39,2003,0.07112253163588121,0.003636951875297104,0.06399423694679347,0.07825082632496895,6184,Hospitalized
NHIS,hospitalized,Hospitalized,30-39,2004,0.06953320876676458,0.0037514597726777403,0.062180482722865395,0.07688593481066378,6125,Hospitalized
NHIS,hospitalized,Hospitalized,30-39,2005,0.07492078319151835,0.003797781977666367,0.06747726729415697,0.08236429908887972,5967,Hospitalized
NHIS,hospitalized,Hospitalized,30-39,2006,0.07144635621070998,0.0043916087932308594,0.0628389611417881,0.08005375127963187,4532,Hospitalized
NHIS,hospitalized,Hospitalized,30-39,2007,0.07380624571645653,0.004715782781722223,0.06456348130536686,0.08304901012754619,4316,Hospitalized
NHIS,hospitalized,Hospitalized,30-39,2008,0.06898932020179346,0.004633586471714514,0.059907657597980994,0.07807098280560593,3956,Hospitalized
NHIS,hospitalized,Hospitalized,30-39,2009,0.0758184453959387,0.004502749794804893,0.06699321796672598,0.08464367282515141,4995,Hospitalized
NHIS,hospitalized,Hospitalized,30-39,2010,0.08027317998591597,0.00461846131684559,0.0712211621409072,0.08932519783092475,4924,Hospitalized
NHIS,hospitalized,Hospitalized,30-39,2011,0.0758449293744867,0.004185104621328292,0.0676422750451511,0.08404758370382229,5866,Hospitalized
NHIS,hospitalized,Hospitalized,30-39,2012,0.06707664692759653,0.0038504111976946803,0.059529979654445224,0.07462331420074783,6012,Hospitalized
NHIS,hospitalized,Hospitalized,30-39,2013,0.06808877970466044,0.00414618049385184,0.059962415263308345,0.07621514414601255,5979,Hospitalized
NHIS,hospitalized,Hospitalized,30-39,2014,0.07435438568934866,0.004390277949957228,0.06574959902531215,0.08295917235338517,6163,Hospitalized
NHIS,hospitalized,Hospitalized,30-39,2015,0.07277923810843402,0.0045824998184223874,0.06379770350516481,0.08176077271170323,5652,Hospitalized
NHIS,hospitalized,Hospitalized,30-39,2016,0.06811279201586948,0.004465475960220942,0.05936061996000702,0.07686496407173193,5129,Hospitalized
NHIS,hospitalized,Hospitalized,30-39,2017,0.06715753053052244,0.004623459411433051,0.05809571660013091,0.07621934446091397,4195,Hospitalized
NHIS,hospitalized,Hospitalized,30-39,2018,0.06775208792052323,0.004559889458313904,0.05881486880874412,0.07668930703230234,4031,Hospitalized
NHIS,hospitalized,Hospitalized,30-39,2019,0.07705891955437305,0.004347021376430585,0.06853891421654337,0.08557892489220273,5147,Hospitalized
NHIS,hospitalized,Hospitalized,30-39,2020,0.0743843872483256,0.004835755350903687,0.06490648092250753,0.08386229357414368,4854,Hospitalized
NHIS,hospitalized,Hospitalized,30-39,2021,0.06677386870750895,0.004070608580281574,0.05879562249499735,0.07475211492002055,4696,Hospitalized
NHIS,hospitalized,Hospitalized,30-39,2022,0.07261475676422233,0.004418806180683866,0.06395405579541896,0.08127545773302569,4355,Hospitalized
NHIS,hospitalized,Hospitalized,30-39,2023,0.07858476546109443,0.0044767254306529594,0.06981054484834007,0.08735898607384879,4629,Hospitalized
NHIS,hospitalized,Hospitalized,30-39,2024,0.06649130854264552,0.003930401596374276,0.05878786296897321,0.07419475411631785,5225,Hospitalized
NHIS,hospitalized,Hospitalized,40-49,1997,0.06294983023211434,0.0032028677113436254,0.0566723248706346,0.06922733559359408,7017,Hospitalized
NHIS,hospitalized,Hospitalized,40-49,1998,0.06808396175658109,0.0034970337098614796,0.061229901632530094,0.07493802188063207,6355,Hospitalized
NHIS,hospitalized,Hospitalized,40-49,1999,0.06254416989323021,0.003463102889237342,0.05575661295556841,0.069331726830892,6020,Hospitalized
NHIS,hospitalized,Hospitalized,40-49,2000,0.06617738941223396,0.0035481860066616452,0.05922307262872814,0.07313170619573978,6406,Hospitalized
NHIS,hospitalized,Hospitalized,40-49,2001,0.06618383818069112,0.0033577540729902706,0.059602761128687516,0.07276491523269472,6700,Hospitalized
NHIS,hospitalized,Hospitalized,40-49,2002,0.07068239306650172,0.00371100859960154,0.06340894986496427,0.07795583626803916,6187,Hospitalized
NHIS,hospitalized,Hospitalized,40-49,2003,0.06757004487837351,0.0036991774754788808,0.06031979025401311,0.07482029950273392,6135,Hospitalized
NHIS,hospitalized,Hospitalized,40-49,2004,0.06957541616632522,0.003735463310857919,0.06225404261147295,0.07689678972117749,6201,Hospitalized
NHIS,hospitalized,Hospitalized,40-49,2005,0.06575564014989213,0.003469061323787501,0.058956404895107783,0.07255487540467648,6126,Hospitalized
NHIS,hospitalized,Hospitalized,40-49,2006,0.06452324757891698,0.004245556960846097,0.0562021088413453,0.07284438631648865,4650,Hospitalized
NHIS,hospitalized,Hospitalized,40-49,2007,0.06803509524496987,0.004569455363887775,0.059079127302786465,0.07699106318715328,4419,Hospitalized
NHIS,hospitalized,Hospitalized,40-49,2008,0.0655131177118083,0.0045257528752154046,0.056642805073457515,0.0743834303501591,3988,Hospitalized
NHIS,hospitalized,Hospitalized,40-49,2009,0.0773847027205158,0.005265355170653644,0.0670647962202229,0.0877046092208087,5083,Hospitalized
NHIS,hospitalized,Hospitalized,40-49,2010,0.06270383849500714,0.004074144812168931,0.054718661395355334,0.07068901559465895,4816,Hospitalized
NHIS,hospitalized,Hospitalized,40-49,2011,0.06367665140166744,0.0038012687155223874,0.05622630162368473,0.07112700117965015,5749,Hospitalized
NHIS,hospitalized,Hospitalized,40-49,2012,0.07145843961489193,0.0043986875462235725,0.06283717044504886,0.080079708784735,5726,Hospitalized
NHIS,hospitalized,Hospitalized,40-49,2013,0.06552194301228208,0.004096136672633221,0.05749366265816723,0.07355022336639692,5656,Hospitalized
NHIS,hospitalized,Hospitalized,40-49,2014,0.05487021013028462,0.003658995517172749,0.04769871069703252,0.06204170956353672,5853,Hospitalized
NHIS,hospitalized,Hospitalized,40-49,2015,0.057930641728464266,0.004151362359077191,0.049794121017897736,0.0660671624390308,5269,Hospitalized
NHIS,hospitalized,Hospitalized,40-49,2016,0.060152877137796996,0.004406769199935832,0.051515768217742376,0.06878998605785161,4747,Hospitalized
NHIS,hospitalized,Hospitalized,40-49,2017,0.05511170988396619,0.004292865551060977,0.04669784801341398,0.0635255717545184,3862,Hospitalized
NHIS,hospitalized,Hospitalized,40-49,2018,0.0538170970233509,0.004307761179701921,0.04537404025713536,0.06226015378956644,3768,Hospitalized
NHIS,hospitalized,Hospitalized,40-49,2019,0.06491152841494413,0.004306976382885117,0.05647000982222471,0.07335304700766355,4631,Hospitalized
NHIS,hospitalized,Hospitalized,40-49,2020,0.05555621533000713,0.00447919527393605,0.04677715391337045,0.06433527674664381,4546,Hospitalized
NHIS,hospitalized,Hospitalized,40-49,2021,0.06152120329728211,0.0043311157153409175,0.05303237248233848,0.07001003411222574,4332,Hospitalized
NHIS,hospitalized,Hospitalized,40-49,2022,0.051385776423359036,0.0039002748348451644,0.04374137821725461,0.059030174629463465,3939,Hospitalized
NHIS,hospitalized,Hospitalized,40-49,2023,0.06399715700195759,0.004546374255004884,0.055086427201907893,0.07290788680200727,4107,Hospitalized
NHIS,hospitalized,Hospitalized,40-49,2024,0.05299283478197139,0.0039375433229331975,0.04527539168145616,0.060710277882486625,4510,Hospitalized
NHIS,hospitalized,Hospitalized,50-59,1997,0.08361258169148661,0.004490462248155843,0.0748114374111644,0.09241372597180882,4719,Hospitalized
NHIS,hospitalized,Hospitalized,50-59,1998,0.0902599993666965,0.004813705630566039,0.08082530969860939,0.09969468903478361,4536,Hospitalized
NHIS,hospitalized,Hospitalized,50-59,1999,0.09006317412413296,0.004743895881951871,0.08076530904909943,0.0993610391991665,4494,Hospitalized
NHIS,hospitalized,Hospitalized,50-59,2000,0.08876243827002059,0.004719780759836436,0.07951183796581608,0.0980130385742251,4717,Hospitalized
NHIS,hospitalized,Hospitalized,50-59,2001,0.09297123705812886,0.0045634807096535685,0.08402697922306458,0.10191549489319314,5074,Hospitalized
NHIS,hospitalized,Hospitalized,50-59,2002,0.09466868640871394,0.004894885984375926,0.08507488617090724,0.10426248664652064,4757,Hospitalized
NHIS,hospitalized,Hospitalized,50-59,2003,0.10505508879251205,0.005157906520724717,0.09494577777626731,0.11516439980875678,4936,Hospitalized
NHIS,hospitalized,Hospitalized,50-59,2004,0.08800936434260254,0.004518328144635281,0.0791536039087837,0.09686512477642137,5063,Hospitalized
NHIS,hospitalized,Hospitalized,50-59,2005,0.08693394368146859,0.004571448552661054,0.07797406916107517,0.095893818201862,5355,Hospitalized
NHIS,hospitalized,Hospitalized,50-59,2006,0.09053677269658046,0.005417561142518777,0.0799185479732,0.10115499741996092,4058,Hospitalized
NHIS,hospitalized,Hospitalized,50-59,2007,0.0867786255047147,0.005249937318055448,0.07648893744023322,0.09706831356919618,3894,Hospitalized
NHIS,hospitalized,Hospitalized,50-59,2008,0.08579732576221578,0.005203065961839475,0.07559950386782416,0.09599514765660741,3765,Hospitalized
NHIS,hospitalized,Hospitalized,50-59,2009,0.09023257122097443,0.005455312568207139,0.07954035506287974,0.10092478737906913,4817,Hospitalized
NHIS,hospitalized,Hospitalized,50-59,2010,0.09312417525354262,0.005039915976893847,0.08324612145372268,0.10300222905336257,4601,Hospitalized
NHIS,hospitalized,Hospitalized,50-59,2011,0.08461699040460421,0.004444782021817794,0.07590537772271022,0.09332860308649821,5536,Hospitalized
NHIS,hospitalized,Hospitalized,50-59,2012,0.08367383504796187,0.004431640449680995,0.07498797937415623,0.09235969072176752,6084,Hospitalized
NHIS,hospitalized,Hospitalized,50-59,2013,0.08561222439930687,0.004525704983738007,0.07674200562652694,0.09448244317208679,6034,Hospitalized
NHIS,hospitalized,Hospitalized,50-59,2014,0.08012337754916718,0.004444645556075041,0.07141203233521409,0.08883472276312027,6473,Hospitalized
NHIS,hospitalized,Hospitalized,50-59,2015,0.07831126573627875,0.004513240130711921,0.06946547762650254,0.08715705384605496,5870,Hospitalized
NHIS,hospitalized,Hospitalized,50-59,2016,0.07719658072243273,0.004374332954600171,0.0686230456750297,0.08577011576983574,5731,Hospitalized
NHIS,hospitalized,Hospitalized,50-59,2017,0.08382952617837998,0.005055870627263647,0.0739202018384493,0.09373885051831066,4527,Hospitalized
NHIS,hospitalized,Hospitalized,50-59,2018,0.08063340816293818,0.0048004716320287095,0.0712246566553557,0.09004215967052066,4212,Hospitalized
NHIS,hospitalized,Hospitalized,50-59,2019,0.0832335071608514,0.004489714798963403,0.07443382785402664,0.09203318646767616,5252,Hospitalized
NHIS,hospitalized,Hospitalized,50-59,2020,0.07836066690213145,0.004812249061457208,0.06892883205703865,0.08779250174722425,5207,Hospitalized
NHIS,hospitalized,Hospitalized,50-59,2021,0.08133122199938761,0.004696978822979343,0.07212531267020077,0.09053713132857445,4743,Hospitalized
NHIS,hospitalized,Hospitalized,50-59,2022,0.07336107114042516,0.004548056246442052,0.06444704469773631,0.082275097583114,4209,Hospitalized
NHIS,hospitalized,Hospitalized,50-59,2023,0.06924404380499284,0.0042753448986354485,0.06086452178218032,0.07762356582780537,4444,Hospitalized
NHIS,hospitalized,Hospitalized,50-59,2024,0.06634433762145626,0.004193454988617034,0.05812531687297706,0.07456335836993547,4706,Hospitalized
NHIS,hospitalized,Hospitalized,60-69,1997,0.12566394461787214,0.005873758046161028,0.11415159039349418,0.1371762988422501,3790,Hospitalized
NHIS,hospitalized,Hospitalized,60-69,1998,0.12809872754168924,0.006164189243082884,0.11601713863135758,0.14018031645202092,3517,Hospitalized
NHIS,hospitalized,Hospitalized,60-69,1999,0.12288903684367827,0.006633266892589353,0.10988807263436122,0.1358900010529953,3299,Hospitalized
NHIS,hospitalized,Hospitalized,60-69,2000,0.13528941483630033,0.006717501925335158,0.12212335299656496,0.1484554766760357,3396,Hospitalized
NHIS,hospitalized,Hospitalized,60-69,2001,0.12232684264279071,0.0060823537644137645,0.11040564832330813,0.1342480369622733,3448,Hospitalized
NHIS,hospitalized,Hospitalized,60-69,2002,0.13960126919801505,0.006750834895740434,0.12636987593678758,0.1528326624592425,3273,Hospitalized
NHIS,hospitalized,Hospitalized,60-69,2003,0.13227151987750346,0.006571526593387236,0.11939156443101728,0.14515147532398964,3358,Hospitalized
NHIS,hospitalized,Hospitalized,60-69,2004,0.11041038073326917,0.005862083841618363,0.09892090752934297,0.12189985393719537,3558,Hospitalized
NHIS,hospitalized,Hospitalized,60-69,2005,0.1263853924038761,0.006191582367346979,0.11425011395656279,0.13852067085118944,3665,Hospitalized
NHIS,hospitalized,Hospitalized,60-69,2006,0.12045201115424499,0.007048968164014264,0.10663628742460761,0.13426773488388238,2823,Hospitalized
NHIS,hospitalized,Hospitalized,60-69,2007,0.12744574343714665,0.007678035177056271,0.11239707101808474,0.14249441585620856,2986,Hospitalized
NHIS,hospitalized,Hospitalized,60-69,2008,0.11792067062526664,0.006930513885415793,0.10433711301549693,0.13150422823503635,2809,Hospitalized
NHIS,hospitalized,Hospitalized,60-69,2009,0.12450393802988538,0.006832210660315376,0.11111305120087663,0.13789482485889415,3666,Hospitalized
NHIS,hospitalized,Hospitalized,60-69,2010,0.12110089744152344,0.006373555140959424,0.10860895891176287,0.13359283597128402,3692,Hospitalized
NHIS,hospitalized,Hospitalized,60-69,2011,0.12488665892549317,0.005812621964457525,0.11349412921940996,0.13627918863157637,4732,Hospitalized
NHIS,hospitalized,Hospitalized,60-69,2012,0.11981361075405739,0.005720956317498865,0.10860074241463272,0.13102647909348206,5187,Hospitalized
NHIS,hospitalized,Hospitalized,60-69,2013,0.11681099309732933,0.005639585730381819,0.10575760817805495,0.12786437801660372,5213,Hospitalized
NHIS,hospitalized,Hospitalized,60-69,2014,0.10889010292847959,0.005398807324626632,0.09830863501274034,0.11947157084421883,5779,Hospitalized
NHIS,hospitalized,Hospitalized,60-69,2015,0.11988421588145057,0.006001979463101667,0.10812055229782225,0.1316478794650789,5479,Hospitalized
NHIS,hospitalized,Hospitalized,60-69,2016,0.10730676093892262,0.005233490365841512,0.0970493083084359,0.11756421356940934,5990,Hospitalized
NHIS,hospitalized,Hospitalized,60-69,2017,0.11608509018562309,0.005519203640942862,0.10526764982603275,0.12690253054521344,4779,Hospitalized
NHIS,hospitalized,Hospitalized,60-69,2018,0.11100181688850926,0.005332189260998714,0.10055091797820054,0.12145271579881797,4731,Hospitalized
NHIS,hospitalized,Hospitalized,60-69,2019,0.11867387076559646,0.005046227744373441,0.10878344612883772,0.1285642954023552,5893,Hospitalized
NHIS,hospitalized,Hospitalized,60-69,2020,0.10011488629931944,0.004570634205497573,0.09115660787003736,0.10907316472860153,6082,Hospitalized
NHIS,hospitalized,Hospitalized,60-69,2021,0.0956998321556916,0.0045777965234356215,0.08672751584120511,0.10467214847017808,5337,Hospitalized
NHIS,hospitalized,Hospitalized,60-69,2022,0.10089456592589095,0.004679201269766268,0.09172349996073498,0.11006563189104693,5294,Hospitalized
NHIS,hospitalized,Hospitalized,60-69,2023,0.11522209855203826,0.004927025420579318,0.10556530617678948,0.12487889092728703,5523,Hospitalized
NHIS,hospitalized,Hospitalized,60-69,2024,0.10629932879805083,0.004588527954922942,0.09730597926434664,0.11529267833175502,6168,Hospitalized
NHIS,hospitalized,Hospitalized,70-79,1997,0.17012760250319733,0.007267862922819265,0.15588285292989756,0.1843723520764971,3357,Hospitalized
NHIS,hospitalized,Hospitalized,70-79,1998,0.1715383774889645,0.007851765936081008,0.1561491990392073,0.1869275559387217,2997,Hospitalized
NHIS,hospitalized,Hospitalized,70-79,1999,0.16204889579697734,0.007633726852704986,0.14708706609785926,0.17701072549609542,2926,Hospitalized
NHIS,hospitalized,Hospitalized,70-79,2000,0.1816305189249389,0.007975914874950323,0.16599801302627898,0.1972630248235988,2964,Hospitalized
NHIS,hospitalized,Hospitalized,70-79,2001,0.18751720738918756,0.008254099551710654,0.17133946954302648,0.20369494523534865,2907,Hospitalized
NHIS,hospitalized,Hospitalized,70-79,2002,0.19351627572317914,0.00861616157106928,0.1766289093589053,0.210403642087453,2720,Hospitalized
NHIS,hospitalized,Hospitalized,70-79,2003,0.18271106003959536,0.008562771628267773,0.16592833604034912,0.1994937840388416,2611,Hospitalized
NHIS,hospitalized,Hospitalized,70-79,2004,0.1852549584575078,0.00903437378821281,0.167547911209738,0.20296200570527761,2687,Hospitalized
NHIS,hospitalized,Hospitalized,70-79,2005,0.17447279532037088,0.008226427751389936,0.1583492932062258,0.19059629743451598,2687,Hospitalized
NHIS,hospitalized,Hospitalized,70-79,2006,0.17421386992777743,0.01037073048664267,0.15388761168058626,0.1945401281749686,1971,Hospitalized
NHIS,hospitalized,Hospitalized,70-79,2007,0.16980071044816888,0.009850767773126184,0.15049356039277373,0.18910786050356404,1946,Hospitalized
NHIS,hospitalized,Hospitalized,70-79,2008,0.16878438564317527,0.010235462880161554,0.14872324703296202,0.18884552425338852,1853,Hospitalized
NHIS,hospitalized,Hospitalized,70-79,2009,0.163930940549751,0.009646061490389105,0.14502500743592958,0.1828368736635724,2304,Hospitalized
NHIS,hospitalized,Hospitalized,70-79,2010,0.1557095602112768,0.0088910047344124,0.1382835111454534,0.1731356092771002,2276,Hospitalized
NHIS,hospitalized,Hospitalized,70-79,2011,0.17236255777181533,0.008264599185239013,0.1561642410220878,0.18856087452154285,2863,Hospitalized
NHIS,hospitalized,Hospitalized,70-79,2012,0.16463747367108703,0.0086546716726856009,0.14767462889460423,0.18160031844756983,3006,Hospitalized
NHIS,hospitalized,Hospitalized,70-79,2013,0.14182714761992485,0.007772022456803231,0.126594263517554,0.15706003172229568,3217,Hospitalized
NHIS,hospitalized,Hospitalized,70-79,2014,0.14136789958669158,0.007551793085989865,0.12656665711945286,0.1561691420539303,3633,Hospitalized
NHIS,hospitalized,Hospitalized,70-79,2015,0.14971708846358037,0.008170823042655196,0.1337025695759262,0.16573160735123454,3479,Hospitalized
NHIS,hospitalized,Hospitalized,70-79,2016,0.1614732771420829,0.008310301033315811,0.1451853864160979,0.1777611678680679,3643,Hospitalized
NHIS,hospitalized,Hospitalized,70-79,2017,0.15342963991600328,0.00770665077057086,0.13832488196425655,0.16853439786775,3172,Hospitalized
NHIS,hospitalized,Hospitalized,70-79,2018,0.17686703472103005,0.007902317524403872,0.16137877697879874,0.19235529246326136,3198,Hospitalized
NHIS,hospitalized,Hospitalized,70-79,2019,0.160051352878371,0.006804480883877457,0.1467148154124799,0.17338789034426208,4047,Hospitalized
NHIS,hospitalized,Hospitalized,70-79,2020,0.137433632304922,0.006474524908776684,0.12474379666671223,0.15012346794313178,4556,Hospitalized
NHIS,hospitalized,Hospitalized,70-79,2021,0.13666904310846933,0.006293042939820443,0.1243349055932572,0.14900318062368145,4060,Hospitalized
NHIS,hospitalized,Hospitalized,70-79,2022,0.14225798789037283,0.0064933598269907855,0.12953123649081166,0.154984739289934,3978,Hospitalized
NHIS,hospitalized,Hospitalized,70-79,2023,0.14098911798268862,0.005979147716688119,0.129270203799735,0.15270803216564224,4441,Hospitalized
NHIS,hospitalized,Hospitalized,70-79,2024,0.13842121270277152,0.005830187317259595,0.1269942555378205,0.14984816986772254,5053,Hospitalized
NHIS,hospitalized,Hospitalized,80-89,1997,0.199750484913466,0.011282775694074765,0.17763665090743555,0.22186431891949646,1659,Hospitalized
NHIS,hospitalized,Hospitalized,80-89,1998,0.22278799294245807,0.012180837080857952,0.19891399096242648,0.24666199492248966,1553,Hospitalized
NHIS,hospitalized,Hospitalized,80-89,1999,0.2423950934144713,0.012919988441467837,0.21707238138852056,0.267717805440422,1470,Hospitalized
NHIS,hospitalized,Hospitalized,80-89,2000,0.21810781955336997,0.012274098465533453,0.19405102861822607,0.24216461048851387,1565,Hospitalized
NHIS,hospitalized,Hospitalized,80-89,2001,0.24335172528693702,0.01240590342318563,0.21903660138181102,0.267666849192063,1585,Hospitalized
NHIS,hospitalized,Hospitalized,80-89,2002,0.24420142748629883,0.012053103010301693,0.2205777796841562,0.26782507528844146,1580,Hospitalized
NHIS,hospitalized,Hospitalized,80-89,2003,0.23056642979423853,0.012262175424247743,0.2065330075906008,0.25459985199787627,1594,Hospitalized
NHIS,hospitalized,Hospitalized,80-89,2004,0.22824849548822096,0.011793253079603954,0.20513414419163115,0.2513628467848108,1717,Hospitalized
NHIS,hospitalized,Hospitalized,80-89,2005,0.2273336396111371,0.011633723033500468,0.20453196145936212,0.2501353177629121,1749,Hospitalized
NHIS,hospitalized,Hospitalized,80-89,2006,0.22773008141501846,0.014438578472353162,0.19943098762125092,0.256029175208786,1309,Hospitalized
NHIS,hospitalized,Hospitalized,80-89,2007,0.2102325943605707,0.0133574433396675,0.184052486489288,0.23641270223185343,1258,Hospitalized
NHIS,hospitalized,Hospitalized,80-89,2008,0.24485428629148506,0.014254266130811587,0.21691643804904526,0.27279213453392487,1279,Hospitalized
NHIS,hospitalized,Hospitalized,80-89,2009,0.2466936934883753,0.014981731377861513,0.2173300395617131,0.2760573474150375,1563,Hospitalized
NHIS,hospitalized,Hospitalized,80-89,2010,0.21343378512610148,0.012680837392110423,0.18857980054375623,0.23828776970844673,1549,Hospitalized
NHIS,hospitalized,Hospitalized,80-89,2011,0.22450558104774226,0.011502137178173076,0.20196180643328387,0.24704935566220065,1919,Hospitalized
NHIS,hospitalized,Hospitalized,80-89,2012,0.22115764865131,0.011895811893091267,0.19784228577398788,0.2444730115286321,2059,Hospitalized
NHIS,hospitalized,Hospitalized,80-89,2013,0.2122155611177469,0.01228125231293456,0.18814474889934593,0.23628637333614785,2019,Hospitalized
NHIS,hospitalized,Hospitalized,80-89,2014,0.19240266490391933,0.01120953921839876,0.1704323717525685,0.21437295805527015,2196,Hospitalized
NHIS,hospitalized,Hospitalized,80-89,2015,0.21584745264857816,0.012634103623729558,0.19108506456912125,0.24060984072803507,2206,Hospitalized
NHIS,hospitalized,Hospitalized,80-89,2016,0.20323766232592594,0.010708118404029845,0.18225013591183692,0.22422518874001496,2235,Hospitalized
NHIS,hospitalized,Hospitalized,80-89,2017,0.19210100499824104,0.010999571837105336,0.1705422403521535,0.21365976964432856,1822,Hospitalized
NHIS,hospitalized,Hospitalized,80-89,2018,0.2166388480235231,0.011567690062471096,0.19396659211675787,0.23931110393028832,1730,Hospitalized
NHIS,hospitalized,Hospitalized,80-89,2019,0.23242868658864038,0.010958386243846392,0.2109506442220223,0.25390672895525845,2309,Hospitalized
NHIS,hospitalized,Hospitalized,80-89,2020,0.18722468337476483,0.009901419581440786,0.16781825759932123,0.20663110915020844,2425,Hospitalized
NHIS,hospitalized,Hospitalized,80-89,2021,0.17001157096901126,0.009687573748799125,0.15102427532378931,0.1889988666142332,2149,Hospitalized
NHIS,hospitalized,Hospitalized,80-89,2022,0.17993067160819284,0.009960004039237013,0.16040942240541484,0.19945192081097085,2075,Hospitalized
NHIS,hospitalized,Hospitalized,80-89,2023,0.19987276555389383,0.009877123760314112,0.18051395871283335,0.2192315723949543,2286,Hospitalized
