survey,covariate,covariate_label,age_group,year,coefficient,se,ci_lower,ci_upper,n_unweighted,category
BRFSS,comorb_count,Comorbidity Count,18-29,2022,-0.6239108096056885,0.03747794689771603,-0.6973680606581576,-0.5504535585532194,48722,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,18-29,2023,-0.597584218587432,0.03961601269545038,-0.6752321460927642,-0.5199362910820998,47723,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,18-29,2024,-0.6191017893055585,0.040002666839752635,-0.6975073585470339,-0.540696220064083,53228,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,18-29,2025,-0.6503908336018658,0.08914739275161478,-0.8251934484644281,-0.4755882187393034,2752,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,30-39,1993,-0.9208988472907476,0.08037136782876608,-1.078431666991066,-0.763366027590429,24343,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,30-39,1994,-0.7976350899752266,0.07857423484657698,-0.9516452978247206,-0.6436248821257324,24733,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,30-39,1995,-0.9573461710429374,0.08729136633455778,-1.1284419248816568,-0.786250417204218,26485,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,30-39,1996,-0.678186503542016,0.06374927059916127,-0.8031381554623547,-0.5532348516216775,28126,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,30-39,1997,-0.7388933224133166,0.056001003654419915,-0.8486577253626012,-0.629128919464032,29839,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,30-39,1998,-0.7528079571320706,0.06081215751731641,-0.8720020970388063,-0.6336138172253349,32052,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,30-39,1999,-0.8517699892447134,0.046005778083748575,-0.9419429277401055,-0.7615970507493213,33375,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,30-39,2000,-0.6239721973907922,0.032185233950380476,-0.687056124237443,-0.5608882705441415,37662,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,30-39,2001,-0.6233195006930985,0.02396707755586682,-0.6702954547277015,-0.5763435466584956,42269,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,30-39,2003,-0.5735579689487462,0.022057944313639492,-0.616791873710971,-0.5303240641865216,46379,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,30-39,2005,-0.5897921753662526,0.020614253421942792,-0.6301962471674051,-0.5493881035651001,55731,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,30-39,2007,-0.6015706908940854,0.021799998686394567,-0.6442988059139193,-0.5588425758742516,57291,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,30-39,2009,-0.6344670524019799,0.021150278579105074,-0.6759218398066444,-0.5930122649973153,50021,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,30-39,2011,-0.7235491658881208,0.021800304082108618,-0.7662778771590198,-0.6808204546172217,57439,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,30-39,2012,-0.7138226858474533,0.02031290778099545,-0.753636149788377,-0.6740092219065297,53768,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,30-39,2013,-0.721963770497315,0.0200103436114131,-0.7611841894581167,-0.6827433515365132,54808,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,30-39,2014,-0.7282515823884519,0.023206917193128822,-0.7737374244328986,-0.6827657403440052,49151,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,30-39,2015,-0.7139136201069908,0.019612779272006803,-0.7523549653694501,-0.6754722748445314,46333,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,30-39,2016,-0.7470625772609827,0.018593376745660722,-0.7835057661350195,-0.7106193883869458,52507,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,30-39,2017,-0.7455011409667878,0.021279967815720852,-0.7872100966854693,-0.7037921852481063,51243,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,30-39,2018,-0.6861523238290623,0.020745932612917257,-0.7268145994449402,-0.6454900482131845,49472,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,30-39,2019,-0.6954004989266029,0.02050375130425277,-0.7355881345929074,-0.6552128632602985,47617,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,30-39,2020,-0.690384588653042,0.025569756793101805,-0.7405016112373819,-0.640267566068702,49716,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,30-39,2021,-0.6127867068891409,0.02352653062965809,-0.6588989234103666,-0.5666744903679153,52467,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,30-39,2022,-0.6414541175478907,0.026802734673436197,-0.6939876833789951,-0.5889205517167864,54293,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,30-39,2023,-0.6127883179701642,0.022202635246349436,-0.6563056969983619,-0.5692709389419663,51968,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,30-39,2024,-0.6301860669367262,0.021183357594009754,-0.6717055933939416,-0.5886665404795107,55317,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,30-39,2025,-0.5008408174375226,0.06435519307677219,-0.6270314359812326,-0.3746501988938127,2693,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,40-49,1993,-1.1156486230409974,0.07658221180596257,-1.2657564810712862,-0.9655407650107088,19165,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,40-49,1994,-1.0938543711022155,0.07320703432380186,-1.2373460395493614,-0.9503627026550696,20392,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,40-49,1995,-1.3650615383248246,0.12320241510518389,-1.6065467935051483,-1.123576283144501,22557,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,40-49,1996,-0.8133800347572395,0.045423689922968816,-0.9024130480946932,-0.7243470214197858,25556,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,40-49,1997,-0.9017182869556104,0.0417551561323314,-0.9835604503601287,-0.8198761235510921,27818,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,40-49,1998,-0.8088105836323968,0.04433141685660298,-0.8957019664098878,-0.7219192008549058,30913,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,40-49,1999,-0.7731369890243808,0.04064893958550593,-0.8528103449674223,-0.6934636330813393,33274,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,40-49,2000,-0.6147873336189328,0.0261517293230842,-0.666045384888427,-0.5635292823494386,38689,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,40-49,2001,-0.6623002454572613,0.018545590692827362,-0.6986499192372607,-0.6259505716772619,44716,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,40-49,2003,-0.6624598605688727,0.015837982800837952,-0.6935024149373177,-0.6314173062004278,55379,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,40-49,2005,-0.6542899702223899,0.013464348233521628,-0.6806800665625701,-0.6278998738822097,69633,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,40-49,2007,-0.6737509942361098,0.012483173989262325,-0.6982179476598009,-0.6492840408124188,77527,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,40-49,2009,-0.7055626880419701,0.012969319889718839,-0.7309825174780901,-0.6801428586058501,71629,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,40-49,2011,-0.7454764033483261,0.012593828989462322,-0.7701602480013183,-0.7207925586953339,75945,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,40-49,2012,-0.7392660313620096,0.01560693150756558,-0.7698555949623953,-0.708676467761624,68574,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,40-49,2013,-0.7127514166957575,0.012927064024422246,-0.7380884531749271,-0.6874143802165879,67171,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,40-49,2014,-0.7224391683147683,0.013894832160821005,-0.7496730773731523,-0.6952052592563843,61220,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,40-49,2015,-0.7038526271920705,0.01440386765032668,-0.7320843078110922,-0.6756209465730488,55224,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,40-49,2016,-0.7068460276084504,0.012570472127545852,-0.7314841991456721,-0.6822078560712287,59776,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,40-49,2017,-0.7146142055077238,0.015650774261500203,-0.7452898264884635,-0.6839385845269841,55659,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,40-49,2018,-0.7052652858221611,0.014935479939480717,-0.7345389531451328,-0.6759916184991893,53319,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,40-49,2019,-0.6810094940827504,0.019138665875600386,-0.7185214910538683,-0.6434974971116324,50386,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,40-49,2020,-0.664059169548736,0.016414812846026604,-0.6962323470023164,-0.6318859920951556,52950,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,40-49,2021,-0.6439592773137007,0.01599984737604665,-0.6753190813787326,-0.6125994732486688,55866,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,40-49,2022,-0.6059437215476582,0.017064161895642513,-0.6393895576226731,-0.5724978854726432,58389,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,40-49,2023,-0.6163718178473471,0.015947076372628616,-0.6476281934985109,-0.5851154421961833,55612,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,40-49,2024,-0.6341336343974988,0.01472312519896345,-0.6629910111846274,-0.6052762576103702,60051,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,40-49,2025,-0.5686856842928298,0.046345736293185405,-0.6595589933199121,-0.47781237526574755,2948,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,50-59,1993,-1.1240759248006706,0.05177710144818995,-1.2255670022149059,-1.0225848473864352,12507,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,50-59,1994,-1.20065141801099,0.05947428337854929,-1.3172296163307822,-1.0840732196911977,13134,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,50-59,1995,-1.1036332506233992,0.06499172171485745,-1.2310253161154152,-0.9762411851313834,14505,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,50-59,1996,-0.8611727297230676,0.041159329726247765,-0.9418494855937951,-0.78049597385234,16408,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,50-59,1997,-0.9048884533014099,0.03536490392899986,-0.9742068192486906,-0.8355700873541292,18950,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,50-59,1998,-0.8156324892650505,0.03260959296915502,-0.879549656056599,-0.751715322473502,21862,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,50-59,1999,-0.8770859660663229,0.029987078923869852,-0.935862491506445,-0.8183094406262009,24276,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,50-59,2000,-0.6507947905516864,0.02100208238312176,-0.6919598098203548,-0.6096297712830181,29411,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,50-59,2001,-0.7084028013490196,0.014898814428488637,-0.737604945623515,-0.67920065707452415,35186,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,50-59,2003,-0.6925009682345217,0.013084246009774717,-0.7181462510258761,-0.6668556854431672,49128,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,50-59,2005,-0.6516396596125855,0.011173569745612283,-0.6735398230169222,-0.6297394962082489,71813,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,50-59,2007,-0.6408279925830469,0.009588966481992298,-0.6596222690254125,-0.6220337161406813,91917,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,50-59,2009,-0.6415121809936606,0.008604177536495738,-0.6583762748251882,-0.6246480871621329,94613,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,50-59,2011,-0.6793194995919245,0.009181404391389156,-0.6973149279719943,-0.6613240712118547,105507,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,50-59,2012,-0.6916800189747938,0.009145629648629567,-0.7096053474916745,-0.6737546904579131,96951,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,50-59,2013,-0.6891974886720242,0.008999555154882525,-0.7068365083163212,-0.6715584690277273,98997,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,50-59,2014,-0.6833656548784632,0.009047181333100488,-0.7010980362359598,-0.6656332735209667,92600,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,50-59,2015,-0.6665537269390067,0.009374443763185077,-0.6849275616678504,-0.648179892210163,84697,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,50-59,2016,-0.6762188658206556,0.009148820610143682,-0.6941504635144042,-0.658287268126907,90890,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,50-59,2017,-0.6867522994640122,0.010434319727905483,-0.7072034900553084,-0.666301108872716,82590,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,50-59,2018,-0.661634880169737,0.010186924698707286,-0.6816012048151809,-0.6416685555242931,75730,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,50-59,2019,-0.6615441406965261,0.009923038870568352,-0.680993272026344,-0.6420950093667083,70795,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,50-59,2020,-0.6440569510889567,0.012562403189290347,-0.6686792447850112,-0.6194346573929022,68373,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,50-59,2021,-0.6124091295501941,0.011562070151105289,-0.6350707632363366,-0.5897474958640516,69866,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,50-59,2022,-0.6099345106338777,0.010182495991082325,-0.6298921799026108,-0.5899768413651446,70253,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,50-59,2023,-0.6042156720757517,0.011422315852278615,-0.6266034128226095,-0.5818279313288938,65604,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,50-59,2024,-0.5889342518431048,0.011445626282422723,-0.6113676706054633,-0.5665008330807463,67300,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,50-59,2025,-0.614849744273138,0.040874099071435875,-0.6949930517124041,-0.5347064368338718,3077,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,60-69,1993,-0.8080309671049918,0.04893973614334436,-0.903960649222003,-0.7121012849879806,12145,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,60-69,1994,-0.9550323147145225,0.052074169549009626,-1.0571055549029307,-0.8529590745261144,12682,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,60-69,1995,-0.9494361924672949,0.04966077313926029,-1.046778453779965,-0.852093931154625,13189,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,60-69,1996,-0.6613904958532907,0.0357713862368242,-0.7315070663384599,-0.5912739253681215,14285,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,60-69,1997,-0.7673442645810081,0.03335943302195932,-0.8327326737563796,-0.7019558554056365,15454,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,60-69,1998,-0.6868006154745628,0.03028757782549958,-0.746167440343182,-0.6274337906059436,16857,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,60-69,1999,-0.720593659747005,0.027686015843109292,-0.7748608791676662,-0.6663264403263437,18119,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,60-69,2000,-0.5151262422643669,0.01888535267814396,-0.5521430026214351,-0.4781094819072986,20848,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,60-69,2001,-0.587084248741506,0.016706676424657545,-0.6198303654384971,-0.5543381320445149,24279,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,60-69,2003,-0.6198098385104572,0.013618702523435897,-0.6465029096637686,-0.5931167673571459,35714,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,60-69,2005,-0.5938664996185751,0.010278411558245713,-0.6140122627854955,-0.5737207364516547,54589,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,60-69,2007,-0.5801931752129016,0.009205048350112627,-0.5982350179999084,-0.5621513324258948,78119,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,60-69,2009,-0.5892896425688691,0.007854153242639661,-0.6046837144535573,-0.5738955706841808,86907,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,60-69,2011,-0.5975071960761614,0.007461312836388352,-0.6121312699795837,-0.5828831221727392,104450,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,60-69,2012,-0.5902101594800313,0.008280434395357833,-0.6064397115260826,-0.57398060743398,98786,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,60-69,2013,-0.5707888613249471,0.00858657366471738,-0.5876184344764286,-0.5539592881734656,102871,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,60-69,2014,-0.5911922493762488,0.00765901405059651,-0.6062038172510373,-0.5761806815014603,103133,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,60-69,2015,-0.5885121302022999,0.007875356776527984,-0.6039477371219645,-0.5730765232826353,97678,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,60-69,2016,-0.5802878499667015,0.008545216045064382,-0.5970363509480981,-0.5635393489853048,109406,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,60-69,2017,-0.578638303452571,0.009140101038365036,-0.5965527884309659,-0.560723818474176,100327,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,60-69,2018,-0.5726720175882023,0.010443319316831816,-0.5931408151542024,-0.5522032200222022,92505,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,60-69,2019,-0.5602264806125145,0.008494373477668177,-0.576875371326273,-0.5435775898987559,89712,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,60-69,2020,-0.5490777650308594,0.009406433714439536,-0.5675143022602923,-0.5306412278014264,83916,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,60-69,2021,-0.5236395607904927,0.01001515882877538,-0.5432691824084692,-0.5040099391725161,87669,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,60-69,2022,-0.5347872553484119,0.00899818608914985,-0.5524236113871939,-0.5171508993096299,90692,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,60-69,2023,-0.5463763127286206,0.009710610006451055,-0.5654090209183138,-0.5273436045389275,87824,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,60-69,2024,-0.5035285322436653,0.009192547465437056,-0.5215458302395114,-0.48551123424781933,92392,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,60-69,2025,-0.5287005187169058,0.03945067920878858,-0.6060477723537643,-0.4513532650800473,3696,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,70-79,1993,-0.593329349335781,0.052505090437482776,-0.6962505830344318,-0.4904081156371301,9477,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,70-79,1994,-0.7065062214274602,0.060381020027103174,-0.8248651388729991,-0.5881473039819214,10025,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,70-79,1995,-0.6781162575663009,0.054664538933084025,-0.7852686465686123,-0.5709638685639894,10936,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,70-79,1996,-0.551276392279972,0.0341153788468419,-0.618148260276147,-0.4844045242837971,11641,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,70-79,1997,-0.5950169449077733,0.03230589485644334,-0.6583412283914963,-0.5316926614240504,13008,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,70-79,1998,-0.5053638025290557,0.027475638653343386,-0.5592197112024127,-0.45150789385569867,14031,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,70-79,1999,-0.5541663526062232,0.025784863913942437,-0.6047078521138896,-0.5036248530985568,14941,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,70-79,2000,-0.3844010095671985,0.022039506456454094,-0.42760079868392153,-0.3412012204504755,16600,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,70-79,2001,-0.4885867525250812,0.016984316267365598,-0.5218774784648242,-0.4552960265853382,19395,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,70-79,2003,-0.47322912516355486,0.015126354257303427,-0.5028775821295415,-0.4435806681975682,26635,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,70-79,2005,-0.4392168846096194,0.011884955898666408,-0.4625116662714431,-0.4159221029477957,40504,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,70-79,2007,-0.47283322033952835,0.009331985853222171,-0.49112397626468035,-0.45454246441437635,55383,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,70-79,2009,-0.46143169632677894,0.008915271652686985,-0.4789056599999695,-0.4439577326535884,60032,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,70-79,2011,-0.49718206581089747,0.008602521750196612,-0.5140429886708028,-0.48032114295099215,70361,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,70-79,2012,-0.5015813566153189,0.009260622784093618,-0.5197321788049303,-0.48343053442570755,65570,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,70-79,2013,-0.4899278542203113,0.009537784400166813,-0.5086218937885486,-0.471233814652074,69483,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,70-79,2014,-0.49441244957139246,0.009678818898288232,-0.5133829174315669,-0.475441981711218,69286,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,70-79,2015,-0.47090962496009786,0.010368955579236266,-0.49123277832863843,-0.4505864715915573,65795,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,70-79,2016,-0.48866071175180814,0.009745426202549565,-0.5077617077690427,-0.4695597157345736,74186,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,70-79,2017,-0.48213992188130494,0.009694143928767992,-0.5011404198914072,-0.46313942387120266,70753,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,70-79,2018,-0.4869723738653064,0.010152020963171013,-0.506870322075079,-0.4670744256555338,68276,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,70-79,2019,-0.48395619974241566,0.008974714198099922,-0.5015466162086148,-0.4663657832762164,71003,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,70-79,2020,-0.4828791060379784,0.011184347769344294,-0.5048004313958058,-0.46095778068015103,65267,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,70-79,2021,-0.45219849879132784,0.01184609150827527,-0.4754168071048309,-0.42898019047782476,71040,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,70-79,2022,-0.4487796743934948,0.009870963990121636,-0.46812672070394307,-0.42943262808304655,74961,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,70-79,2023,-0.4572914615811012,0.010307403405597463,-0.4774939162269232,-0.43708900693527913,77580,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,70-79,2024,-0.4377663575514526,0.009283872466129961,-0.455962678948271,-0.4195700361546342,82885,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,70-79,2025,-0.44050170600360267,0.037827745301123976,-0.5146744359601779,-0.3663289760470274,2833,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,80-89,1993,-0.4581160590673515,0.09214118845367882,-0.638767529664815,-0.27746458846988786,3768,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,80-89,1994,-0.6059281403785853,0.08492109221392928,-0.7724184591208353,-0.4394378216363354,4197,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,80-89,1995,-0.5043233450453759,0.08843519494818594,-0.6776979521843267,-0.3309487379064251,4685,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,80-89,1996,-0.3436827787149818,0.06542201691955273,-0.47193843759884657,-0.2154271198311172,5032,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,80-89,1997,-0.5267500202581928,0.049036709736033496,-0.6228808681911915,-0.4306191723251943,5633,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,80-89,1998,-0.5221004449093766,0.04914626621981463,-0.6184437901563941,-0.42575709966235903,6328,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,80-89,1999,-0.3881655597222282,0.0556265207453049,-0.49721197765496283,-0.27911914178949354,6459,Comorbidity Count
BRFSS,comorb_count,Comorbidity Count,80-89,2000,-0.3328711395255152,0.03718281075431549,-0.40576068573799495,-0.25998159331303555,7017,Comorbidity Count
