survey,variable,variable_label,age_group,year,mean,se,ci_lower,ci_upper,n_unweighted,category
NHIS,comorb_count,Comorbidity Count,18-29,2010,0.2852655408493255,0.00943442473190543,0.2667744081599369,0.30375667353871405,5271,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,18-29,2011,0.2794012366909034,0.00866244989042165,0.262423146887794,0.2963793264940128,6321,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,18-29,2012,0.27230883605947853,0.009355628424243569,0.25397214129522194,0.2906455308237351,6418,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,18-29,2013,0.2596000627883663,0.008992942348254353,0.2419742196707427,0.2772259059059899,6405,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,18-29,2014,0.2930319884251643,0.00988028162606624,0.27366699228096164,0.312396984569367,6556,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,18-29,2015,0.2744594294098905,0.010057429276515371,0.25474723025086166,0.2941716285689193,5692,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,18-29,2016,0.30327622758511746,0.011532959680351375,0.2806720419764762,0.3258804131937587,5523,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,18-29,2017,0.2854097046291543,0.010449061217815173,0.26492992096998236,0.3058894882883263,4368,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,18-29,2018,0.29668764485418314,0.010522961450575649,0.2760630194003515,0.3173122703080148,3724,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,18-29,2019,0.298664446246249,0.00985602545100306,0.27934699133157287,0.3179819011609251,4472,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,18-29,2020,0.3005182661435378,0.011537652597411435,0.2779048825864764,0.32313164970059927,3654,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,18-29,2021,0.2957176697201942,0.01016834581051109,0.2757880781492437,0.3156472612911447,3863,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,18-29,2022,0.331597243225864,0.011302580996468114,0.30944459154043963,0.35374989491128833,3553,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,18-29,2023,0.3214918378013996,0.010552720951340862,0.30080888479787027,0.34217479080492896,3782,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,18-29,2024,0.3131966741297656,0.010331817287067491,0.292946684352265,0.3334466639072662,4084,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,30-39,1997,0.23598343888710152,0.006153266938715182,0.22392325729995874,0.2480436204742443,8224,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,30-39,1998,0.2332754949204463,0.0067541371819846855,0.22003762929711346,0.24651336054377915,7113,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,30-39,1999,0.21723697975578726,0.00668833560748573,0.2041280828485984,0.23034587666297612,6511,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,30-39,2000,0.2260028680503558,0.006763244728804274,0.21274715196326907,0.23925858413744253,6780,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,30-39,2001,0.2681437685886689,0.007446080019230956,0.25354971992497294,0.28273781725236485,6911,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,30-39,2002,0.34652088138958986,0.008903401314630074,0.32907053547300835,0.3639712273061714,6427,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,30-39,2003,0.33356223876313534,0.009037650214077602,0.31584876983867255,0.35127570768759814,6194,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,30-39,2004,0.33311611778273875,0.008876878624919295,0.3157177553827635,0.35051448018271403,6129,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,30-39,2005,0.34685752179229257,0.009513839737144144,0.328210738552804,0.3655043050317811,5980,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,30-39,2006,0.3612115327800847,0.011990222599502037,0.3377111283184425,0.3847119372417269,4538,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,30-39,2007,0.34589780135646797,0.011914136416514414,0.32254652307320264,0.3692490796397333,4319,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,30-39,2008,0.41571323645672265,0.012918092180527281,0.3903942410339207,0.4410322318795246,3957,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,30-39,2009,0.4161583920750245,0.012911420383653463,0.3908524731338074,0.44146431101624156,4998,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,30-39,2010,0.4218558639112223,0.011712608028275376,0.39889957401076787,0.44481215381167677,4925,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,30-39,2011,0.4308286583953046,0.01150923010403258,0.4082709819016166,0.4533863348889926,5866,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,30-39,2012,0.4039167186209943,0.011557239382595874,0.3812649456703985,0.42656849157159016,6013,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,30-39,2013,0.40143563152347184,0.012103907875900323,0.3777124080145165,0.4251588550324272,5982,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,30-39,2014,0.42342804174448195,0.013009413526833807,0.3979300597718995,0.4489260237170644,6164,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,30-39,2015,0.4252286739153997,0.012858575340151616,0.4000263293562077,0.4504310184745917,5652,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,30-39,2016,0.4339102374577397,0.01324724322106218,0.40794611785001544,0.459874357065464,5131,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,30-39,2017,0.42497555348149696,0.013010433238861226,0.39947557291006613,0.4504755340529278,4196,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,30-39,2018,0.4193948391013787,0.013047941159574113,0.39382134435621563,0.4449683338465418,4032,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,30-39,2019,0.42741458730170895,0.012819617017234972,0.4022885996523316,0.4525405749510863,5177,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,30-39,2020,0.43685344443243457,0.013374039886609743,0.41064080792687735,0.4630660809379918,4884,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,30-39,2021,0.3989809029655119,0.01125847663801064,0.37691469423422547,0.42104711169679837,4732,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,30-39,2022,0.43311098455544167,0.012582103111702827,0.4084505156067348,0.45777145350414855,4391,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,30-39,2023,0.43212504034927346,0.011583369491924756,0.40942205332548093,0.454828027373066,4667,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,30-39,2024,0.4314141779624789,0.011403853006939994,0.4090630367838877,0.45376531914107004,5269,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,40-49,1997,0.38884776304435154,0.008868560558568757,0.37146570375484433,0.40622982233385874,7024,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,40-49,1998,0.3720632630939009,0.00895644005357851,0.35450896315919506,0.3896175630286068,6365,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,40-49,1999,0.3675924645366144,0.009069226331059312,0.3498171075600959,0.385367821513133,6024,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,40-49,2000,0.38232690493720284,0.009353772289597174,0.36399384813000363,0.40065996174440205,6412,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,40-49,2001,0.41654973290990616,0.009739572533868422,0.39746052151870853,0.4356389443011038,6706,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,40-49,2002,0.581986189595004,0.012299698808384016,0.5578792229098811,0.6060931562801269,6196,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,40-49,2003,0.563568043802995,0.012162841821923887,0.5397293118823666,0.5874067757236233,6151,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,40-49,2004,0.597018281215585,0.012327370871012634,0.5728570782843321,0.6211794841468379,6211,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,40-49,2005,0.6156354992107465,0.01291011431643073,0.5903321401142473,0.6409388583072456,6132,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,40-49,2006,0.6127696604503856,0.015511719839844266,0.5823672482260155,0.6431720726747557,4655,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,40-49,2007,0.6311189031545584,0.016143206642592414,0.5994787995400895,0.6627590067690273,4422,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,40-49,2008,0.665132633569222,0.017237696962303085,0.6313473683466925,0.6989178987917516,3990,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,40-49,2009,0.7038717546180208,0.017269005990845982,0.6700251248271563,0.7377183844088853,5087,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,40-49,2010,0.69057511711519,0.015565535157458427,0.6600672288064795,0.7210830054239006,4818,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,40-49,2011,0.6770690480831889,0.013911302000330247,0.6498033971844817,0.7043346989818962,5751,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,40-49,2012,0.7031549638958722,0.016308279058187037,0.6711913242919968,0.7351186034997476,5726,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,40-49,2013,0.659217095105657,0.015858163625910277,0.6281356655379297,0.6902985246733843,5658,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,40-49,2014,0.6790486491257645,0.015492833674595356,0.6486832531050882,0.7094140451464407,5857,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,40-49,2015,0.663260416810964,0.015675821864604512,0.6325363705282737,0.6939844630936544,5272,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,40-49,2016,0.7205774236750956,0.01821750467786236,0.6848717706182954,0.7562830767318958,4748,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,40-49,2017,0.6990066446059866,0.01795029168752586,0.6638247193864473,0.7341885698255259,3864,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,40-49,2018,0.711191881581362,0.018359612300766086,0.675207702701742,0.7471760604609821,3770,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,40-49,2019,0.7069177428610444,0.017408469783315405,0.6727977690597924,0.7410377166622963,4651,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,40-49,2020,0.6711214161105425,0.017233406651528435,0.6373445597426138,0.7048982724784713,4572,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,40-49,2021,0.6682644187820066,0.016486392743301687,0.6359516827701528,0.7005771547938604,4360,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,40-49,2022,0.666052570313044,0.017274568170563626,0.6321950388502573,0.6999101017758307,3965,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,40-49,2023,0.7141141738824518,0.01781092362842677,0.6792054050393419,0.7490229427255617,4147,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,40-49,2024,0.6786132101309095,0.015992503140560648,0.6472684799527669,0.709957940309052,4544,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,50-59,1997,0.6532640633749437,0.013619786818139653,0.6265697717342766,0.6799583550156107,4722,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,50-59,1998,0.6658196144070804,0.014252989418373682,0.6378842684750374,0.6937549603391233,4541,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,50-59,1999,0.6414808904254196,0.013658218185516324,0.6147112746888176,0.6682505061620215,4498,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,50-59,2000,0.6385800778593481,0.013462774436496853,0.6121935248318278,0.6649666308868685,4724,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,50-59,2001,0.7123022495943242,0.014337743414667538,0.6842007888819995,0.7404037103066489,5079,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,50-59,2002,1.011288536184439,0.018097799245346165,0.9758175014641244,1.0467595709047537,4762,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,50-59,2003,1.026787900662675,0.017594157162160073,0.9923039862865038,1.0612718150388463,4951,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,50-59,2004,1.007938593702737,0.016931164116099337,0.9747541218188454,1.0411230655866286,5070,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,50-59,2005,1.0299766146647558,0.01717613565472384,0.9963120073879227,1.0636412219415887,5362,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,50-59,2006,1.043152268714189,0.02109908784570646,1.0017988164299576,1.0845057209984204,4064,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,50-59,2007,0.993883448191269,0.02039811678679298,0.9539038739367128,1.0338630224458252,3899,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,50-59,2008,1.105867513351823,0.021373635110577598,1.0639759583163901,1.1477590683872558,3768,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,50-59,2009,1.118889152240874,0.02132317266380825,1.0770965017836807,1.1606818026980672,4819,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,50-59,2010,1.1540953728102057,0.019390224333752145,1.1160912314638993,1.192099514156512,4604,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,50-59,2011,1.0869874920560523,0.01812601929802513,1.051461147048845,1.1225138370632595,5539,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,50-59,2012,1.1142222084424729,0.02037504475768071,1.074287854534027,1.1541565623509187,6088,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,50-59,2013,1.126435380506044,0.01937647331408711,1.088458190663032,1.1644125703490562,6037,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,50-59,2014,1.1172255344198423,0.01912748399785865,1.0797363546691732,1.1547147141705114,6478,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,50-59,2015,1.1345036955070975,0.020558548594304057,1.094209680687845,1.17479771032635,5872,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,50-59,2016,1.1779321109627383,0.020279029238115653,1.138185944014597,1.2176782779108797,5736,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,50-59,2017,1.1588360052669777,0.0206488240451315,1.1183650538154153,1.1993069567185402,4528,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,50-59,2018,1.123776947926567,0.02134839924684705,1.0819348542751648,1.165619041577969,4214,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,50-59,2019,1.0984207151579346,0.019607503521582356,1.059990714428891,1.1368507158869783,5276,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,50-59,2020,1.0842278811993342,0.020144555600341573,1.0447452777381,1.1237104846605683,5236,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,50-59,2021,1.1193104786474626,0.019243738556280594,1.0815934441492479,1.1570275131456773,4779,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,50-59,2022,1.0993663657088644,0.01987904497070725,1.0604041535192261,1.1383285778985026,4245,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,50-59,2023,1.1128049135248441,0.020127784005800488,1.0733551817848739,1.1522546452648144,4482,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,50-59,2024,1.0843070202285252,0.019897956911679435,1.0453077413157037,1.1233062991413467,4747,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,60-69,1997,0.9349816773508076,0.017454172843398834,0.9007721271978089,0.9691912275038064,3798,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,60-69,1998,0.9405281594528048,0.01865914357965257,0.903956910054324,0.9770994088512855,3520,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,60-69,1999,0.933077350821812,0.018983661714645002,0.8958700575664159,0.970284644077208,3302,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,60-69,2000,0.958914328585989,0.019639690339133875,0.9204212428537674,0.9974074143182107,3397,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,60-69,2001,0.9964873902915786,0.019463696290900168,0.9583392465553885,1.0346355340277689,3451,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,60-69,2002,1.4591036935084347,0.023561367118420766,1.4129242625298037,1.5052831244870657,3281,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,60-69,2003,1.4370445564547258,0.024621279435581147,1.38878773550769,1.4853013774017616,3360,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,60-69,2004,1.4587930320904778,0.022876320315215783,1.413956268173853,1.5036297960071028,3563,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,60-69,2005,1.5020820880494847,0.022757679919083857,1.45747785503639,1.5466863210625794,3670,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,60-69,2006,1.5454440926844573,0.029757477050316172,1.4871205093950604,1.6037676759738542,2831,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,60-69,2007,1.5139178965069684,0.026386544868572618,1.462201218888116,1.5656345741258209,2986,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,60-69,2008,1.6087557713368126,0.027779178570020272,1.5543095818194659,1.6632019608541593,2810,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,60-69,2009,1.5795778587648315,0.02515428623259521,1.530276363692133,1.62887935383753,3669,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,60-69,2010,1.59428540079038,0.023928430005946584,1.5473865397721371,1.6411842618086228,3694,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,60-69,2011,1.6037823434089105,0.021366108047791408,1.5619055411454479,1.645659145672373,4734,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,60-69,2012,1.6618738869823857,0.023349505054410434,1.6161096980189054,1.707638075945866,5190,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,60-69,2013,1.658767645796867,0.023928091020533535,1.611869449177825,1.705665842415909,5216,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,60-69,2014,1.6176311970766344,0.023987305073078443,1.5706169430472257,1.6646454511060431,5783,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,60-69,2015,1.6444296720358231,0.024575846313806417,1.5962618983711712,1.692597445700475,5480,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,60-69,2016,1.6468710260228387,0.021265449252840126,1.605191511372208,1.6885505406734695,5992,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,60-69,2017,1.618219778326445,0.02301516355118859,1.5731108866678163,1.6633286699850736,4781,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,60-69,2018,1.64705544096693,0.02250161095036041,1.6029530939100916,1.6911577880237685,4732,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,60-69,2019,1.5712952820468677,0.020596993197019978,1.530925917190892,1.6116646469028435,5919,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,60-69,2020,1.594851667941468,0.020297018331095217,1.555070243018972,1.6346330928639639,6108,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,60-69,2021,1.58688783749007,0.020708074942074165,1.5463007564144482,1.6274749185656916,5379,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,60-69,2022,1.5823782077611515,0.020582921844330453,1.542036422249661,1.622719993272642,5329,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,60-69,2023,1.6187851279956353,0.02017317245993357,1.5792464365202503,1.6583238194710204,5573,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,60-69,2024,1.6061126980643337,0.019846863174497686,1.567213561036224,1.6450118350924434,6215,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,70-79,1997,1.1405431109157516,0.01944656109715362,1.1024285515421728,1.1786576702893303,3360,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,70-79,1998,1.1342951130579368,0.021294977378481704,1.0925577243445175,1.1760325017713562,2999,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,70-79,1999,1.1290362868453083,0.020760220249445144,1.0883470028452766,1.16972557084534,2929,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,70-79,2000,1.2132013995859126,0.02304354838426748,1.1680368746767422,1.2583659244950829,2966,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,70-79,2001,1.2349952494626983,0.02283514016075489,1.1902391971656945,1.2797513017597022,2912,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,70-79,2002,1.77001167172854,0.028191423648661066,1.7147574967042534,1.8252658467528264,2726,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,70-79,2003,1.744734343713966,0.026899243026543014,1.6920127961705516,1.7974558912573804,2613,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,70-79,2004,1.8845654516218218,0.02806203290066871,1.829564877803533,1.9395660254401106,2690,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,70-79,2005,1.8655354203888386,0.027914790242567968,1.8108234368774152,1.920247403900262,2690,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,70-79,2006,1.8544478700173437,0.03412355021752925,1.7875669405663424,1.921328799468345,1977,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,70-79,2007,1.8596608031757635,0.033100589970623706,1.7947848389663135,1.9245367673852136,1950,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,70-79,2008,1.9131855456231692,0.03467134877305536,1.8452309507325537,1.9811401405137847,1854,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,70-79,2009,1.9542443087473524,0.033326686192043105,1.8889252040868796,2.019563413407825,2307,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,70-79,2010,2.015441868405102,0.03230550639997128,1.95212423935883,2.078759497451374,2280,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,70-79,2011,2.004805573652429,0.02886672282192132,1.9482278365697627,2.061383310735095,2864,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,70-79,2012,1.9967052024359222,0.030657064920205243,1.9366184593206137,2.0567919455512307,3008,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,70-79,2013,1.9752120831337325,0.029786604219091774,1.9168314116425638,2.0335927546249013,3218,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,70-79,2014,2.03082978559513,0.030633465177027804,1.9707892971264938,2.0908702740637666,3635,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,70-79,2015,2.066619928535432,0.030125248239495153,2.0075755269606925,2.125664330110171,3482,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,70-79,2016,2.0800556101668843,0.030218649973694098,2.0208281445570218,2.139283075776747,3647,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,70-79,2017,2.0868650736398586,0.02908118736009068,2.0298669937864195,2.1438631534932977,3174,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,70-79,2018,2.138377593283943,0.02809960903843767,2.083303371588949,2.1934518149789373,3204,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,70-79,2019,2.0917266567198842,0.02600195074918646,2.0407637697236947,2.142689543716074,4069,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,70-79,2020,2.0230027265266646,0.02504339050306089,1.9739185830898929,2.0720868699634365,4585,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,70-79,2021,2.0502337909769883,0.02381555138565762,2.0035561679891365,2.09691141396484,4096,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,70-79,2022,2.0817894670833796,0.024542811379513578,2.033686440700173,2.129892493466586,3996,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,70-79,2023,2.014739217312072,0.023936436929470135,1.967824663012096,2.0616537716120478,4476,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,70-79,2024,2.0665339339099558,0.023015835862546494,2.0214237245452793,2.1116441432746322,5094,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,80-89,1997,1.155540802616858,0.028039654724542524,1.1005840892178165,1.2104975160158997,1661,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,80-89,1998,1.167056735944542,0.02872371097902233,1.1107592969233206,1.2233541749657635,1557,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,80-89,1999,1.116263026004193,0.028481162871727226,1.0604409725377884,1.1720850794705977,1473,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,80-89,2000,1.194411840569267,0.030079930601911293,1.1354562599320566,1.2533674212064774,1572,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,80-89,2001,1.2723392459025118,0.030453867388645608,1.2126507626308076,1.332027729174216,1585,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,80-89,2002,1.7342246562681922,0.03512561120507012,1.6653797233712981,1.8030695891650863,1583,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,80-89,2003,1.789414757588552,0.034414199184095724,1.7219641666309367,1.8568653485461672,1598,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,80-89,2004,1.9072993266249814,0.03473833579118669,1.8392134395913968,1.975385213658566,1721,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,80-89,2005,1.90794158451093,0.034078729555945424,1.8411485019423963,1.9747346670794637,1752,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,80-89,2006,1.932361002019273,0.04165237059505522,1.8507238557822496,2.0139981482562965,1315,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,80-89,2007,1.9185225785488103,0.04041974863878588,1.8393013269526282,1.9977438301449923,1261,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,80-89,2008,2.137014002815841,0.0448567759582881,2.049096337475014,2.224931668156668,1280,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,80-89,2009,2.0841086264380753,0.042058294442205234,2.001675884080172,2.1665413687959787,1564,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,80-89,2010,2.012606613510963,0.0402870038899541,1.9336455368416277,2.0915676901802978,1549,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,80-89,2011,2.030602555054756,0.034383733468806986,1.9632116758018698,2.097993434307642,1922,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,80-89,2012,2.1012721752815557,0.03730839244268658,2.0281490697728035,2.174395280790308,2064,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,80-89,2013,2.1905974984255243,0.03990791921106139,2.11237941407391,2.2688155827771386,2026,Comorbidity Count
NHIS,comorb_count,Comorbidity Count,80-89,2014,2.0817490886496293,0.039341321591463425,2.0046415152261527,2.158856662073106,2201,Comorbidity Count
